aegis_path,subsystem,phase,status,evidence,notes
scripts/run_tests.sh,scripts,phase-13-release,complete,"Script parity verified by scripts/verify_all.sh, release provenance smoke, docs check, and git diff --check.",Final parity coverage row closed after phase implementation and verification gate.
scripts/verify_all.sh,scripts,phase-13-release,complete,"Script parity verified by scripts/verify_all.sh, release provenance smoke, docs check, and git diff --check.",Full gate now includes release-provenance generate/check smoke.
scripts/verify_e2e.py,scripts,phase-13-release,complete,"Script parity verified by scripts/verify_all.sh, release provenance smoke, docs check, and git diff --check.",Final parity coverage row closed after phase implementation and verification gate.
site-next/app/globals.css,site,phase-13-release,not-needed-aegis-specific,Ledger final audit classification; runtime harness verification is covered by scripts/verify_all.sh.,AEGIS does not mirror Hermes website/source as a runtime harness surface; site rows are accounted for separately from CLI/dashboard/desktop/API parity.
site-next/app/layout.tsx,site,phase-13-release,not-needed-aegis-specific,Ledger final audit classification; runtime harness verification is covered by scripts/verify_all.sh.,AEGIS does not mirror Hermes website/source as a runtime harness surface; site rows are accounted for separately from CLI/dashboard/desktop/API parity.
site-next/app/page.tsx,site,phase-13-release,not-needed-aegis-specific,Ledger final audit classification; runtime harness verification is covered by scripts/verify_all.sh.,AEGIS does not mirror Hermes website/source as a runtime harness surface; site rows are accounted for separately from CLI/dashboard/desktop/API parity.
site-next/lib/content.ts,site,phase-13-release,not-needed-aegis-specific,Ledger final audit classification; runtime harness verification is covered by scripts/verify_all.sh.,AEGIS does not mirror Hermes website/source as a runtime harness surface; site rows are accounted for separately from CLI/dashboard/desktop/API parity.
site-next/next-env.d.ts,site,phase-13-release,not-needed-aegis-specific,Ledger final audit classification; runtime harness verification is covered by scripts/verify_all.sh.,AEGIS does not mirror Hermes website/source as a runtime harness surface; site rows are accounted for separately from CLI/dashboard/desktop/API parity.
site-next/next.config.ts,site,phase-13-release,not-needed-aegis-specific,Ledger final audit classification; runtime harness verification is covered by scripts/verify_all.sh.,AEGIS does not mirror Hermes website/source as a runtime harness surface; site rows are accounted for separately from CLI/dashboard/desktop/API parity.
site-next/package-lock.json,site,phase-13-release,not-needed-aegis-specific,Ledger final audit classification; runtime harness verification is covered by scripts/verify_all.sh.,AEGIS does not mirror Hermes website/source as a runtime harness surface; site rows are accounted for separately from CLI/dashboard/desktop/API parity.
site-next/package.json,site,phase-13-release,not-needed-aegis-specific,Ledger final audit classification; runtime harness verification is covered by scripts/verify_all.sh.,AEGIS does not mirror Hermes website/source as a runtime harness surface; site rows are accounted for separately from CLI/dashboard/desktop/API parity.
site-next/tsconfig.json,site,phase-13-release,not-needed-aegis-specific,Ledger final audit classification; runtime harness verification is covered by scripts/verify_all.sh.,AEGIS does not mirror Hermes website/source as a runtime harness surface; site rows are accounted for separately from CLI/dashboard/desktop/API parity.
tests/_dashboard_server.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/conftest.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_ab.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_acp.py,tests,phase-10-extensions,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",ACP conformance suite passed as Phase 10 proof.
tests/test_agent_perms.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_agentic_upgrades.py,tests,phase-8-automation,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Covers manager cancel and retry behavior.
tests/test_ambient.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_automation.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_bench.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_checkpoint_depth.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_coding_context.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_compaction_boundaries.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_compaction_curator_parity.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_compaction_quality.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_config_cli.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_context_command.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_credential_pools.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_cronjob_tool.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_dashboard_config_ops.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_dashboard_editing.py,tests,phase-3-tools,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Checks legacy dashboard tools payload includes schema/provenance/risk fields.
tests/test_dashboard_fastapi.py,tests,phase-11-security,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.","Covers the policy simulator endpoint, redaction, and decision explanations."
tests/test_dashboard_file_safety.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_dashboard_ops.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_deferred_tools.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_delegation_defaults.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_desktop_cli.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_display_config.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_doctor_probes.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_firstrun.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_gateway_adapter_contract.py,tests,phase-7-gateway,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Fake-adapter proof across registered channels; live credentialed smoke evidence remains intentionally separate.
tests/test_gateway_commands.py,tests,phase-11-security,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Gateway approval prompt redaction remains covered in the Phase 11 security proof set.
tests/test_gateway_inbound.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_gateway_message_timestamps.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_gateway_queue_ops.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_gateway_service.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_gateway_status.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_generated_reference_docs.py,tests,phase-5-docs,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Asserts generated files are current and cover key surfaces.
tests/test_goals.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_governor.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_gstack.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_handoff_lanes_mixture.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_hardening.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_harness_fixes.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_insights.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_installers.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_kanban_kernel.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_kanban_tool.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_learn_recall.py,tests,phase-6-sessions,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Adds lineage graph origin/descendant coverage while preserving browse/read/scroll recall tests.
tests/test_lifecycle_consolidation.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_live_activity.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_lsp.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_marketplace_sources.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_mcp_catalog.py,tests,phase-10-extensions,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.","MCP catalog, probe, checklist, filter, URL, env, schema, and content tests passed."
tests/test_memory_lifecycle.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_memory_parity.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_memory_provider_surfaces.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_memory_wiring.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_menu.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_net_and_edit.py,tests,phase-11-security,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Covers redaction across debug/config/log and network/edit safety fixtures.
tests/test_observability.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_onboarding.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_oneshot.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_overhaul_wave1.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_packaging.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_parity_ledger.py,tests,phase-0-ledger,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.","Covers ledger sync, missing-row detection, and final-mode status enforcement."
tests/test_phases.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_plan_mode.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_product_surfaces.py,tests,phase-12-product,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Covers DesktopShell lifecycle UI and bridge type references.
tests/test_profiles_cli.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_provider_model_inventory.py,tests,phase-4-providers,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.","Covers probe redaction/cache, matrix last probe, fallback-chain matrix, and bounded probe timeout."
tests/test_providers.py,tests,phase-4-providers,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Covers provider_report fallback_chain exposure alongside chain/routing/catalog.
tests/test_quick_memory.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_release_provenance.py,tests,phase-13-release,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.","Covers provenance generation, artifact drift detection, and empty-artifact failure."
tests/test_reliability.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_repomap.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_resilience.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_rpc_surface.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_sdk.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_secret_capture.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_self_improve.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_self_learning.py,tests,phase-9-memory-skills,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Focused self-learning lifecycle tests passed in Phase 9 gate.
tests/test_semantic_index.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_server.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_session_checks.py,tests,phase-6-sessions,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Adds lineage cycle/backref/root/depth detection and conservative repair coverage.
tests/test_session_config.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_session_locks.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_skills_memory.py,tests,phase-9-memory-skills,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Focused skill/memory lifecycle and safety tests passed in Phase 9 gate.
tests/test_smoke.py,tests,phase-1-prompt,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.","Added prompt audit metadata, blocked-context, and truncation regression coverage."
tests/test_spec.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_streaming_speech.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_terminal_trail.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_thinking.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_thinking_recovery.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_tool_schema_validation.py,tests,phase-3-tools,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.","Covers duplicate rejection/allow_shadow override, invalid schema rejection, and MCP provenance without secrets."
tests/test_tool_toggle.py,tests,phase-11-security,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Covers dashboard permission dry-run policy visibility and redacted args.
tests/test_tools.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_tracing_evals.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_tui.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_typed_subagents.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_ui_verify.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_ultracode_command.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_ultracode_loop.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_upgrades_batch.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
tests/test_wakeups.py,tests,phase-tests,complete,"Test parity verified by bash scripts/verify_all.sh -> Python 1568 passed, desktop 90 passed, and release provenance/web/docs checks passed.",Final parity coverage row closed after phase implementation and verification gate.
uninstall.sh,repo-root,phase-13-release,complete,"Repo-root release/install/config assets verified by scripts/verify_all.sh, release provenance smoke, docs check, and git diff --check.",Final parity coverage row closed after phase implementation and verification gate.
web/index.html,repo-root,phase-12-product,complete,"Repo-root release/install/config assets verified by scripts/verify_all.sh, release provenance smoke, docs check, and git diff --check.",Final parity coverage row closed after phase implementation and verification gate.
web/package-lock.json,repo-root,phase-12-product,complete,"Repo-root release/install/config assets verified by scripts/verify_all.sh, release provenance smoke, docs check, and git diff --check.",Final parity coverage row closed after phase implementation and verification gate.
web/package.json,repo-root,phase-12-product,complete,"Repo-root release/install/config assets verified by scripts/verify_all.sh, release provenance smoke, docs check, and git diff --check.",Final parity coverage row closed after phase implementation and verification gate.
web/public/favicon.svg,repo-root,phase-12-product,complete,"Repo-root release/install/config assets verified by scripts/verify_all.sh, release provenance smoke, docs check, and git diff --check.",Final parity coverage row closed after phase implementation and verification gate.
web/src/App.tsx,dashboard-ui,phase-11-security,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Security page route is wired into the dashboard router.
web/src/components/AutoField.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/components/CommandPalette.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/components/ErrorBoundary.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/components/Mark.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/components/Markdown.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/components/Sidebar.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/components/ThemeSwitcher.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/components/TitleBar.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
